toolCode,sectionTitle,indicatorCode,prompt,type,options,stages,isQualitative
HDMA,Communication Skills,HDMA-0149,Can the learner express emotions appropriately?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Communication Skills,HDMA-0150,Can the learner ask for permission before taking or using something?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Communication Skills,HDMA-0151,"Can the learner communicate basic needs such as hunger, thirst, or help?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Communication Skills,HDMA-0152,Does the learner practice reading regularly?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Communication Skills,HDMA-0153,Does the learner practice writing regularly?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Communication Skills,HDMA-0154,"Can the learner answer simple ""why"" or ""how"" questions?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0155,"Can the learner sort objects by colour, size, or category?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0156,Can the learner match identical objects or pictures?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0157,Can the learner identify colours correctly?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0158,Can the learner recognize numbers in spoken form?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0159,Can the learner recognize written numerals?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0160,Can the learner match numerals with quantities?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0161,Does the learner understand concepts such as more/less and big/small?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0162,Can the learner identify common shapes?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0163,Can the learner perform simple addition?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0164,Can the learner perform simple subtraction?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0165,Can the learner understand basic multiplication concepts?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0166,"Does the learner understand time concepts such as morning, afternoon, yesterday, and tomorrow?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Mathematical Skills,HDMA-0167,Can the learner identify place value based on capability?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0168,Can the learner fill in personal details in a simple form?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0169,Can the learner identify common vocational materials?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0170,Does the learner know where vocational materials can be obtained?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0171,Can the learner assist during vocational training activities?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0172,Can the learner identify labels or signs in the community?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0173,Can the learner follow simple written instructions?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Functional Academics,HDMA-0174,"Can the learner recognize common public symbols (toilet, exit, hospital)?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0175,Can the learner identify basic parts of a computer?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0176,Can the learner switch on a computer or tablet with assistance?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0177,Can the learner use a mouse appropriately?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0178,Can the learner use a keyboard to type simple letters or numbers?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0179,Can the learner perform digital painting or drawing activities?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0180,Can the learner use touchscreen devices independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0181,Can the learner identify common icons on a digital device?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0182,Can the learner open and close simple educational applications?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Computer Skills,HDMA-0183,Can the learner use technology safely under supervision?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0184,Can the learner push or pull objects safely?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0185,Can the learner run independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0186,Can the learner squat and stand up without assistance?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0187,Can the learner climb stairs without support?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0188,Can the learner balance on toes?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0189,Can the learner jump over small objects?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0190,Can the learner complete beading activities?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0191,Can the learner screw and unscrew objects?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0192,Can the learner cut paper safely?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Activities of Daily Living,HDMA-0193,Can the learner pour liquids without spilling?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Eating,HDMA-0194,Can the learner drink from a filled glass without spilling?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Eating,HDMA-0195,Can the learner use a spoon independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Eating,HDMA-0196,Can the learner eat semi-solid foods without assistance?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Toileting,HDMA-0197,Can the learner control bladder and bowel functions?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Toileting,HDMA-0198,Can the learner manage toilet hygiene independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Toileting,HDMA-0199,Can the learner flush and wash hands after using the toilet?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0200,Can the learner tie shoelaces?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0201,Can the learner button and unbutton clothing?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0202,Can the learner wear shoes correctly?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0203,Can the learner wash the face independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0204,Can the learner brush teeth independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0205,Can the learner comb hair independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Dressing,HDMA-0206,Can the learner bathe and dry independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0207,Does the learner greet others appropriately?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0208,Can the learner wait for his/her turn?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0209,"Does the learner use polite phrases such as ""please"" and ""thank you""?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0210,Can the learner receive guests appropriately?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0211,Can the learner identify familiar and unfamiliar visitors?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0212,Does the learner manage emotions appropriately?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0213,Does the learner demonstrate confidence in familiar settings?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0214,Can the learner identify personal strengths?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Personality Development,HDMA-0215,Does the learner willingly try new activities?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0216,Does the learner understand gender differences?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0217,Does the learner demonstrate age-appropriate awareness of puberty?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0218,Does the learner understand personal privacy?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0219,Can the learner recognize healthy relationships?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0220,Does the learner understand friendship boundaries?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0221,Can the learner identify trusted adults?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Sex Education,HDMA-0222,Does the learner understand the concept of personal space?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0223,Can the learner answer questions about personal preferences?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0224,Can the learner express likes and dislikes?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0225,Can the learner explain personal needs?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0226,Can the learner ask for help appropriately?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0227,Does the learner understand who to approach for support?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0228,"Does the learner understand the role of parents, teachers, and caregivers?",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0229,Is the learner aware of basic government facilities or services available?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Self-Advocacy,HDMA-0230,Can the learner make simple decisions independently?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0231,Does the learner understand electrical safety?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0232,Does the learner recognize the dangers of stairs?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0233,Does the learner avoid touching hot appliances?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0234,Can the learner identify self-injury risks?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0235,Does the learner follow classroom safety rules?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0236,Can the learner recite an emergency contact number?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0237,Does the learner understand traffic safety?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
HDMA,Safety,HDMA-0238,Can the learner cross roads safely with supervision?,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
